YEAR,STATE,TopicDesc,MeasureDesc,Smoke_Rate,Data_Value_Std_Err,Sample_Size,Gender,Education,lat,lng,HEART_DISEASE_RATE,HEART_DISEASE_DEATHS,OVERDOSE_RATE,OVERDOSE_DEATHS,SREOKE_RATE,STROKE_DEATHS,CANCER_RATE,CANCER_DEATHS
2017,MO,Cigarette Use (Youth),Smoking Status,12.0,1.8,874.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,8.5,1.6,916.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,3.7,1.1,914.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,0.6,0.5,914.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,0.4,0.2,874.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,3.3,0.8,874.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Cigarette Use (Youth),Smoking Status,0.5,0.3,1799.0,Overall,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,2.4,0.6,1795.0,Overall,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,0.8,0.4,913.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,5.4,0.9,1794.0,Overall,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,3.9,1.1,870.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,0.7,0.3,870.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,2.1,0.4,913.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,0.2,0.2,913.0,Female,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,8.5,1.8,869.0,Male,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MO,Smokeless Tobacco Use (Youth),User Status,0.4,0.2,1795.0,Overall,Middle School,38.635790776, -92.566300053,191.1,"14,820",23.4,1367.0,41.0,"3,159",167.2,"12,971"
2017,MS,Cigarette Use (Youth),Smoking Status,1.8,0.5,888.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,11.3,1.5,749.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,6.2,1.1,888.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,1.1,0.3,780.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,14.0,1.7,842.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,0.3,0.2,1667.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,1.5,0.4,1667.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,0.5,0.3,876.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,1.7,0.4,1810.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,32.7,2.7,853.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,1.8,0.5,906.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,7.2,1.0,1810.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,8.2,1.0,906.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,33.6,2.2,856.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,32.9,2.0,1726.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,0.2,0.1,780.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,12.7,1.4,1598.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Cigarette Use (Youth),Smoking Status,1.8,0.5,876.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,11.4,1.5,857.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,0.8,0.4,1669.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,21.2,2.8,912.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,3.1,0.9,916.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,0.3,0.2,786.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,4.6,1.4,872.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,15.0,1.6,1822.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,3.0,0.9,1669.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,1.2,0.4,916.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,9.1,1.4,892.0,Female,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,8.4,1.3,1640.0,Overall,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,1.5,0.5,786.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,10.2,1.3,925.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,1.3,0.7,872.0,Male,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,6.6,0.8,1860.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,2.8,0.5,1860.0,Overall,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,5.2,1.3,774.0,Female,Middle School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,MS,Smokeless Tobacco Use (Youth),User Status,4.6,0.9,925.0,Male,High School,32.745510099, -89.538030825,231.6,"7,944",12.2,354.0,51.1,"1,723",183.1,"6,526"
2017,NC,Cigarette Use (Youth),Smoking Status,9.9,1.1,1550.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,10.4,0.8,3122.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,2.2,0.5,1596.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,26.3,2.0,3066.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,1.6,0.5,1495.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,11.8,1.1,1524.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,28.6,2.4,1562.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,2.5,0.4,3127.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,8.9,0.7,3050.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,0.4,0.2,1596.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,2.8,0.7,1528.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,2.0,0.4,3050.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,7.8,0.8,1495.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,23.9,1.9,1499.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,0.3,0.2,1528.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,0.4,0.1,3127.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,2.3,0.5,1550.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Cigarette Use (Youth),Smoking Status,9.0,0.9,1594.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,4.2,1.0,1578.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,6.5,0.7,3146.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,0.7,0.3,1542.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,4.6,1.1,1606.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,1.4,0.4,1610.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,8.4,0.9,1537.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,2.3,0.5,3094.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,14.3,1.4,3073.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,3.1,0.7,1542.0,Male,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,0.4,0.2,3155.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,6.3,1.0,3094.0,Overall,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,0.4,0.2,1510.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,10.4,1.6,1578.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,20.7,2.7,1567.0,Male,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,2.0,0.5,1510.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,2.3,0.4,3155.0,Overall,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,0.2,0.1,1610.0,Female,Middle School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,NC,Smokeless Tobacco Use (Youth),User Status,7.6,0.7,1500.0,Female,High School,35.466220975, -79.159250463,156.5,"18,808",24.1,2414.0,43.0,"5,098",157.1,"19,474"
2017,ND,Cessation (Youth),Percent of Current Smokers Who Want to Quit,40.8,6.9,63.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cessation (Youth),Percent of Current Smokers Who Want to Quit,45.7,5.9,114.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cessation (Youth),Percent of Current Smokers Who Want to Quit,52.4,10.0,50.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,59.7,6.2,56.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,52.7,5.8,73.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,55.7,4.0,130.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,2.0,0.4,1118.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,2.4,0.6,2233.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,8.4,1.1,950.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,30.3,2.3,930.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,30.8,1.7,1870.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,31.1,1.9,931.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,2.9,0.8,946.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,11.9,1.7,1095.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,9.9,1.4,1079.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,1.9,0.6,950.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,2.4,0.6,1908.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,0.2,0.1,2233.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,9.5,1.2,946.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,10.9,1.4,2178.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,0.3,0.2,1118.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,0.1,0.1,1107.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,2.7,0.9,1107.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Cigarette Use (Youth),Smoking Status,9.0,1.0,1908.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,10.4,1.3,950.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,0.4,0.2,1137.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,2.2,0.6,2267.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,6.1,1.2,2264.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,11.7,1.5,960.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,2.2,0.6,954.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,7.1,0.9,1927.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,0.2,0.1,1122.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,1.1,0.5,954.0,Female,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,0.3,0.1,2267.0,Overall,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,24.9,1.8,958.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,2.6,0.7,1137.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,17.9,1.3,1920.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,4.1,0.9,1122.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,3.0,0.5,1927.0,Overall,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,8.0,1.6,1134.0,Male,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,1.8,0.6,1122.0,Female,Middle School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,ND,Smokeless Tobacco Use (Youth),User Status,4.8,0.9,960.0,Male,High School,47.475319779, -100.118421049,137.8,"1,326",9.2,68.0,35.4,337,142.6,"1,280"
2017,NE,Cessation (Youth),Percent of Current Smokers Who Want to Quit,49.1,5.1,122.0,Overall,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cessation (Youth),Percent of Current Smokers Who Want to Quit,49.3,5.4,67.0,Male,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cessation (Youth),Percent of Current Smokers Who Want to Quit,47.3,9.0,53.0,Female,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,60.6,10.0,53.0,Female,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,66.1,5.7,123.0,Overall,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,71.7,6.2,67.0,Male,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,21.6,1.3,1108.0,Female,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,7.2,0.9,2278.0,Overall,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,2.4,0.5,2278.0,Overall,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,8.1,1.1,1123.0,Male,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,26.5,2.0,1106.0,Male,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,2.9,0.6,1123.0,Male,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,1.6,0.4,1127.0,Female,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,24.3,1.4,2224.0,Overall,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
2017,NE,Cigarette Use (Youth),Smoking Status,6.2,1.0,1127.0,Female,High School,41.641040988001, -99.365720623,149.3,"3,581",8.1,152.0,31.5,760,152.6,"3,502"
